subject,label,value,sample
S4,4,31.43,23256
S4,4,31.43,23257
S4,4,31.47,23258
S4,4,31.47,23259
S4,4,31.47,23260
S4,4,31.47,23261
S4,4,31.47,23262
S4,4,31.47,23263
S4,4,31.47,23264
S4,4,31.47,23265
S4,4,31.43,23266
S4,4,31.43,23267
S4,4,31.43,23268
S4,4,31.43,23269
S4,4,31.47,23270
S4,4,31.47,23271
S4,4,31.47,23272
S4,4,31.47,23273
S4,4,31.45,23274
S4,4,31.45,23275
S4,4,31.45,23276
S4,4,31.45,23277
S4,4,31.47,23278
S4,4,31.47,23279
S4,4,31.47,23280
S4,4,31.47,23281
S4,4,31.45,23282
S4,4,31.45,23283
S4,4,31.45,23284
S4,4,31.45,23285
S4,4,31.47,23286
S4,4,31.47,23287
S4,4,31.47,23288
S4,4,31.47,23289
S4,4,31.47,23290
S4,4,31.47,23291
S4,4,31.47,23292
S4,4,31.47,23293
S4,4,31.47,23294
S4,4,31.47,23295
S4,4,31.47,23296
S4,4,31.47,23297
S4,4,31.45,23298
S4,4,31.45,23299
S4,4,31.45,23300
S4,4,31.45,23301
S4,4,31.43,23302
S4,4,31.43,23303
S4,4,31.43,23304
S4,4,31.43,23305
S4,4,31.47,23306
S4,4,31.47,23307
S4,4,31.47,23308
S4,4,31.47,23309
S4,4,31.47,23310
S4,4,31.47,23311
S4,4,31.47,23312
S4,4,31.47,23313
S4,4,31.45,23314
S4,4,31.45,23315
S4,4,31.45,23316
S4,4,31.45,23317
S4,4,31.47,23318
S4,4,31.47,23319
S4,4,31.47,23320
S4,4,31.47,23321
S4,4,31.47,23322
S4,4,31.47,23323
S4,4,31.47,23324
S4,4,31.47,23325
S4,4,31.45,23326
S4,4,31.45,23327
S4,4,31.45,23328
S4,4,31.45,23329
S4,4,31.47,23330
S4,4,31.47,23331
S4,4,31.47,23332
S4,4,31.47,23333
S4,4,31.47,23334
S4,4,31.47,23335
S4,4,31.47,23336
S4,4,31.47,23337
S4,4,31.47,23338
S4,4,31.47,23339
S4,4,31.47,23340
S4,4,31.47,23341
S4,4,31.47,23342
S4,4,31.47,23343
S4,4,31.47,23344
S4,4,31.47,23345
S4,4,31.47,23346
S4,4,31.47,23347
S4,4,31.47,23348
S4,4,31.47,23349
S4,4,31.45,23350
S4,4,31.45,23351
S4,4,31.45,23352
S4,4,31.45,23353
S4,4,31.45,23354
S4,4,31.45,23355
S4,4,31.45,23356
S4,4,31.45,23357
S4,4,31.47,23358
S4,4,31.47,23359
S4,4,31.47,23360
S4,4,31.47,23361
S4,4,31.47,23362
S4,4,31.47,23363
S4,4,31.47,23364
S4,4,31.47,23365
S4,4,31.47,23366
S4,4,31.47,23367
S4,4,31.47,23368
S4,4,31.47,23369
S4,4,31.47,23370
S4,4,31.47,23371
S4,4,31.47,23372
S4,4,31.47,23373
S4,4,31.45,23374
S4,4,31.45,23375
S4,4,31.45,23376
S4,4,31.45,23377
S4,4,31.43,23378
S4,4,31.43,23379
S4,4,31.43,23380
S4,4,31.43,23381
S4,4,31.43,23382
S4,4,31.43,23383
S4,4,31.43,23384
S4,4,31.43,23385
S4,4,31.45,23386
S4,4,31.45,23387
S4,4,31.45,23388
S4,4,31.45,23389
S4,4,31.47,23390
S4,4,31.47,23391
S4,4,31.47,23392
S4,4,31.47,23393
S4,4,31.47,23394
S4,4,31.47,23395
S4,4,31.47,23396
S4,4,31.47,23397
S4,4,31.45,23398
S4,4,31.45,23399
S4,4,31.45,23400
S4,4,31.45,23401
S4,4,31.47,23402
S4,4,31.47,23403
S4,4,31.47,23404
S4,4,31.47,23405
S4,4,31.45,23406
S4,4,31.45,23407
S4,4,31.45,23408
S4,4,31.45,23409
S4,4,31.45,23410
S4,4,31.45,23411
S4,4,31.45,23412
S4,4,31.45,23413
S4,4,31.45,23414
S4,4,31.45,23415
S4,4,31.45,23416
S4,4,31.45,23417
S4,4,31.45,23418
S4,4,31.45,23419
S4,4,31.45,23420
S4,4,31.45,23421
S4,4,31.43,23422
S4,4,31.43,23423
S4,4,31.43,23424
S4,4,31.43,23425
S4,4,31.45,23426
S4,4,31.45,23427
S4,4,31.45,23428
S4,4,31.45,23429
S4,4,31.45,23430
S4,4,31.45,23431
S4,4,31.45,23432
S4,4,31.45,23433
S4,4,31.45,23434
S4,4,31.45,23435
S4,4,31.45,23436
S4,4,31.45,23437
S4,4,31.45,23438
S4,4,31.45,23439
S4,4,31.45,23440
S4,4,31.45,23441
S4,4,31.45,23442
S4,4,31.45,23443
S4,4,31.45,23444
S4,4,31.45,23445
S4,4,31.45,23446
S4,4,31.45,23447
S4,4,31.45,23448
S4,4,31.45,23449
S4,4,31.45,23450
S4,4,31.45,23451
S4,4,31.45,23452
S4,4,31.45,23453
S4,4,31.45,23454
S4,4,31.45,23455
S4,4,31.45,23456
S4,4,31.45,23457
S4,4,31.43,23458
S4,4,31.43,23459
S4,4,31.43,23460
S4,4,31.43,23461
S4,4,31.43,23462
S4,4,31.43,23463
S4,4,31.43,23464
S4,4,31.43,23465
S4,4,31.45,23466
S4,4,31.45,23467
S4,4,31.45,23468
S4,4,31.45,23469
S4,4,31.45,23470
S4,4,31.45,23471
S4,4,31.45,23472
S4,4,31.45,23473
S4,4,31.45,23474
S4,4,31.45,23475
S4,4,31.45,23476
S4,4,31.45,23477
S4,4,31.45,23478
S4,4,31.45,23479
S4,4,31.45,23480
S4,4,31.45,23481
S4,4,31.45,23482
S4,4,31.45,23483
S4,4,31.45,23484
S4,4,31.45,23485
S4,4,31.47,23486
S4,4,31.47,23487
S4,4,31.47,23488
S4,4,31.47,23489
S4,4,31.47,23490
S4,4,31.47,23491
S4,4,31.47,23492
S4,4,31.47,23493
S4,4,31.45,23494
S4,4,31.45,23495
S4,4,31.45,23496
S4,4,31.45,23497
S4,4,31.45,23498
S4,4,31.45,23499
S4,4,31.45,23500
S4,4,31.45,23501
S4,4,31.47,23502
S4,4,31.47,23503
S4,4,31.47,23504
S4,4,31.47,23505
S4,4,31.47,23506
S4,4,31.47,23507
S4,4,31.47,23508
S4,4,31.47,23509
S4,4,31.45,23510
S4,4,31.45,23511
S4,4,31.45,23512
S4,4,31.45,23513
S4,4,31.45,23514
S4,4,31.45,23515
S4,4,31.45,23516
S4,4,31.45,23517
S4,4,31.43,23518
S4,4,31.43,23519
S4,4,31.43,23520
S4,4,31.43,23521
S4,4,31.45,23522
S4,4,31.45,23523
S4,4,31.45,23524
S4,4,31.45,23525
S4,4,31.45,23526
S4,4,31.45,23527
S4,4,31.45,23528
S4,4,31.45,23529
S4,4,31.43,23530
S4,4,31.43,23531
S4,4,31.43,23532
S4,4,31.43,23533
S4,4,31.47,23534
S4,4,31.47,23535
S4,4,31.47,23536
S4,4,31.47,23537
S4,4,31.45,23538
S4,4,31.45,23539
S4,4,31.45,23540
S4,4,31.45,23541
S4,4,31.45,23542
S4,4,31.45,23543
S4,4,31.45,23544
S4,4,31.45,23545
S4,4,31.47,23546
S4,4,31.47,23547
S4,4,31.47,23548
S4,4,31.47,23549
S4,4,31.43,23550
S4,4,31.43,23551
S4,4,31.43,23552
S4,4,31.43,23553
S4,4,31.45,23554
S4,4,31.45,23555
S4,4,31.45,23556
S4,4,31.45,23557
S4,4,31.43,23558
S4,4,31.43,23559
S4,4,31.43,23560
S4,4,31.43,23561
S4,4,31.43,23562
S4,4,31.43,23563
S4,4,31.43,23564
S4,4,31.43,23565
S4,4,31.45,23566
S4,4,31.45,23567
S4,4,31.45,23568
S4,4,31.45,23569
S4,4,31.43,23570
S4,4,31.43,23571
S4,4,31.43,23572
S4,4,31.43,23573
S4,4,31.43,23574
S4,4,31.43,23575
S4,4,31.43,23576
S4,4,31.43,23577
S4,4,31.45,23578
S4,4,31.45,23579
S4,4,31.45,23580
S4,4,31.45,23581
S4,4,31.45,23582
S4,4,31.45,23583
S4,4,31.45,23584
S4,4,31.45,23585
S4,4,31.45,23586
S4,4,31.45,23587
S4,4,31.45,23588
S4,4,31.45,23589
S4,4,31.41,23590
S4,4,31.41,23591
S4,4,31.41,23592
S4,4,31.41,23593
S4,4,31.43,23594
S4,4,31.43,23595
S4,4,31.43,23596
S4,4,31.43,23597
S4,4,31.41,23598
S4,4,31.41,23599
S4,4,31.41,23600
S4,4,31.41,23601
S4,4,31.41,23602
S4,4,31.41,23603
S4,4,31.41,23604
S4,4,31.41,23605
S4,4,31.43,23606
S4,4,31.43,23607
S4,4,31.43,23608
S4,4,31.43,23609
S4,4,31.43,23610
S4,4,31.43,23611
S4,4,31.43,23612
S4,4,31.43,23613
S4,4,31.45,23614
S4,4,31.45,23615
S4,4,31.45,23616
S4,4,31.45,23617
S4,4,31.45,23618
S4,4,31.45,23619
S4,4,31.45,23620
S4,4,31.45,23621
S4,4,31.45,23622
S4,4,31.45,23623
S4,4,31.45,23624
S4,4,31.45,23625
S4,4,31.41,23626
S4,4,31.41,23627
S4,4,31.41,23628
S4,4,31.41,23629
S4,4,31.43,23630
S4,4,31.43,23631
S4,4,31.43,23632
S4,4,31.43,23633
S4,4,31.43,23634
S4,4,31.43,23635
S4,4,31.43,23636
S4,4,31.43,23637
S4,4,31.43,23638
S4,4,31.43,23639
S4,4,31.43,23640
S4,4,31.43,23641
S4,4,31.43,23642
S4,4,31.43,23643
S4,4,31.43,23644
S4,4,31.43,23645
S4,4,31.43,23646
S4,4,31.43,23647
S4,4,31.43,23648
S4,4,31.43,23649
S4,4,31.43,23650
S4,4,31.43,23651
S4,4,31.43,23652
S4,4,31.43,23653
S4,4,31.41,23654
S4,4,31.41,23655
S4,4,31.41,23656
S4,4,31.41,23657
S4,4,31.41,23658
S4,4,31.41,23659
S4,4,31.41,23660
S4,4,31.41,23661
S4,4,31.41,23662
S4,4,31.41,23663
S4,4,31.41,23664
S4,4,31.41,23665
S4,4,31.43,23666
S4,4,31.43,23667
S4,4,31.43,23668
S4,4,31.43,23669
S4,4,31.45,23670
S4,4,31.45,23671
S4,4,31.45,23672
S4,4,31.45,23673
S4,4,31.43,23674
S4,4,31.43,23675
S4,4,31.43,23676
S4,4,31.43,23677
S4,4,31.43,23678
S4,4,31.43,23679
S4,4,31.43,23680
S4,4,31.43,23681
S4,4,31.41,23682
S4,4,31.41,23683
S4,4,31.41,23684
S4,4,31.41,23685
S4,4,31.45,23686
S4,4,31.45,23687
S4,4,31.45,23688
S4,4,31.45,23689
S4,4,31.43,23690
S4,4,31.43,23691
S4,4,31.43,23692
S4,4,31.43,23693
S4,4,31.41,23694
S4,4,31.41,23695
S4,4,31.41,23696
S4,4,31.41,23697
S4,4,31.41,23698
S4,4,31.41,23699
S4,4,31.41,23700
S4,4,31.41,23701
S4,4,31.41,23702
S4,4,31.41,23703
S4,4,31.41,23704
S4,4,31.41,23705
S4,4,31.45,23706
S4,4,31.45,23707
S4,4,31.45,23708
S4,4,31.45,23709
S4,4,31.43,23710
S4,4,31.43,23711
S4,4,31.43,23712
S4,4,31.43,23713
S4,4,31.43,23714
S4,4,31.43,23715
S4,4,31.43,23716
S4,4,31.43,23717
S4,4,31.45,23718
S4,4,31.45,23719
S4,4,31.45,23720
S4,4,31.45,23721
S4,4,31.41,23722
S4,4,31.41,23723
S4,4,31.41,23724
S4,4,31.41,23725
S4,4,31.43,23726
S4,4,31.43,23727
S4,4,31.43,23728
S4,4,31.43,23729
S4,4,31.45,23730
S4,4,31.45,23731
S4,4,31.45,23732
S4,4,31.45,23733
S4,4,31.43,23734
S4,4,31.43,23735
S4,4,31.43,23736
S4,4,31.43,23737
S4,4,31.43,23738
S4,4,31.43,23739
S4,4,31.43,23740
S4,4,31.43,23741
S4,4,31.41,23742
S4,4,31.41,23743
S4,4,31.41,23744
S4,4,31.41,23745
S4,4,31.45,23746
S4,4,31.45,23747
S4,4,31.45,23748
S4,4,31.45,23749
S4,4,31.43,23750
S4,4,31.43,23751
S4,4,31.43,23752
S4,4,31.43,23753
S4,4,31.43,23754
S4,4,31.43,23755
S4,4,31.43,23756
S4,4,31.43,23757
S4,4,31.45,23758
S4,4,31.45,23759
S4,4,31.45,23760
S4,4,31.45,23761
S4,4,31.43,23762
S4,4,31.43,23763
S4,4,31.43,23764
S4,4,31.43,23765
S4,4,31.43,23766
S4,4,31.43,23767
S4,4,31.43,23768
S4,4,31.43,23769
S4,4,31.45,23770
S4,4,31.45,23771
S4,4,31.45,23772
S4,4,31.45,23773
S4,4,31.41,23774
S4,4,31.41,23775
S4,4,31.41,23776
S4,4,31.41,23777
S4,4,31.43,23778
S4,4,31.43,23779
S4,4,31.43,23780
S4,4,31.43,23781
S4,4,31.43,23782
S4,4,31.43,23783
S4,4,31.43,23784
S4,4,31.43,23785
S4,4,31.43,23786
S4,4,31.43,23787
S4,4,31.43,23788
S4,4,31.43,23789
S4,4,31.41,23790
S4,4,31.41,23791
S4,4,31.41,23792
S4,4,31.41,23793
S4,4,31.39,23794
S4,4,31.39,23795
S4,4,31.39,23796
S4,4,31.39,23797
S4,4,31.41,23798
S4,4,31.41,23799
S4,4,31.41,23800
S4,4,31.41,23801
S4,4,31.41,23802
S4,4,31.41,23803
S4,4,31.41,23804
S4,4,31.41,23805
S4,4,31.41,23806
S4,4,31.41,23807
S4,4,31.41,23808
S4,4,31.41,23809
S4,4,31.43,23810
S4,4,31.43,23811
S4,4,31.43,23812
S4,4,31.43,23813
S4,4,31.43,23814
S4,4,31.43,23815
S4,4,31.43,23816
S4,4,31.43,23817
S4,4,31.43,23818
S4,4,31.43,23819
S4,4,31.43,23820
S4,4,31.43,23821
S4,4,31.41,23822
S4,4,31.41,23823
S4,4,31.41,23824
S4,4,31.41,23825
S4,4,31.43,23826
S4,4,31.43,23827
S4,4,31.43,23828
S4,4,31.43,23829
S4,4,31.43,23830
S4,4,31.43,23831
S4,4,31.43,23832
S4,4,31.43,23833
S4,4,31.41,23834
S4,4,31.41,23835
S4,4,31.41,23836
S4,4,31.41,23837
S4,4,31.41,23838
S4,4,31.41,23839
S4,4,31.41,23840
S4,4,31.41,23841
S4,4,31.43,23842
S4,4,31.43,23843
S4,4,31.43,23844
S4,4,31.43,23845
S4,4,31.39,23846
S4,4,31.39,23847
S4,4,31.39,23848
S4,4,31.39,23849
S4,4,31.41,23850
S4,4,31.41,23851
S4,4,31.41,23852
S4,4,31.41,23853
S4,4,31.39,23854
S4,4,31.39,23855
S4,4,31.39,23856
S4,4,31.39,23857
S4,4,31.41,23858
S4,4,31.41,23859
S4,4,31.41,23860
S4,4,31.41,23861
S4,4,31.43,23862
S4,4,31.43,23863
S4,4,31.43,23864
S4,4,31.43,23865
S4,4,31.43,23866
S4,4,31.43,23867
S4,4,31.43,23868
S4,4,31.43,23869
S4,4,31.41,23870
S4,4,31.41,23871
S4,4,31.41,23872
S4,4,31.41,23873
S4,4,31.39,23874
S4,4,31.39,23875
S4,4,31.39,23876
S4,4,31.39,23877
S4,4,31.41,23878
S4,4,31.41,23879
S4,4,31.41,23880
S4,4,31.41,23881
S4,4,31.41,23882
S4,4,31.41,23883
S4,4,31.41,23884
S4,4,31.41,23885
S4,4,31.39,23886
S4,4,31.39,23887
S4,4,31.39,23888
S4,4,31.39,23889
S4,4,31.39,23890
S4,4,31.39,23891
S4,4,31.39,23892
S4,4,31.39,23893
S4,4,31.41,23894
S4,4,31.41,23895
S4,4,31.41,23896
S4,4,31.41,23897
S4,4,31.43,23898
S4,4,31.43,23899
S4,4,31.43,23900
S4,4,31.43,23901
S4,4,31.43,23902
S4,4,31.43,23903
S4,4,31.43,23904
S4,4,31.43,23905
S4,4,31.43,23906
S4,4,31.43,23907
S4,4,31.43,23908
S4,4,31.43,23909
S4,4,31.45,23910
S4,4,31.45,23911
S4,4,31.45,23912
S4,4,31.45,23913
S4,4,31.43,23914
S4,4,31.43,23915
S4,4,31.43,23916
S4,4,31.43,23917
S4,4,31.43,23918
S4,4,31.43,23919
S4,4,31.43,23920
S4,4,31.43,23921
S4,4,31.41,23922
S4,4,31.41,23923
S4,4,31.41,23924
S4,4,31.41,23925
S4,4,31.41,23926
S4,4,31.41,23927
S4,4,31.41,23928
S4,4,31.41,23929
S4,4,31.41,23930
S4,4,31.41,23931
S4,4,31.41,23932
S4,4,31.41,23933
S4,4,31.39,23934
S4,4,31.39,23935
S4,4,31.39,23936
S4,4,31.39,23937
S4,4,31.39,23938
S4,4,31.39,23939
S4,4,31.39,23940
S4,4,31.39,23941
S4,4,31.41,23942
S4,4,31.41,23943
S4,4,31.41,23944
S4,4,31.41,23945
S4,4,31.39,23946
S4,4,31.39,23947
S4,4,31.39,23948
S4,4,31.39,23949
S4,4,31.39,23950
S4,4,31.39,23951
S4,4,31.39,23952
S4,4,31.39,23953
S4,4,31.41,23954
S4,4,31.41,23955
S4,4,31.41,23956
S4,4,31.41,23957
S4,4,31.39,23958
S4,4,31.39,23959
S4,4,31.39,23960
S4,4,31.39,23961
S4,4,31.41,23962
S4,4,31.41,23963
S4,4,31.41,23964
S4,4,31.41,23965
S4,4,31.41,23966
S4,4,31.41,23967
S4,4,31.41,23968
S4,4,31.41,23969
S4,4,31.43,23970
S4,4,31.43,23971
S4,4,31.43,23972
S4,4,31.43,23973
S4,4,31.41,23974
S4,4,31.41,23975
S4,4,31.41,23976
S4,4,31.41,23977
S4,4,31.41,23978
S4,4,31.41,23979
S4,4,31.41,23980
S4,4,31.41,23981
S4,4,31.41,23982
S4,4,31.41,23983
S4,4,31.41,23984
S4,4,31.41,23985
S4,4,31.41,23986
S4,4,31.41,23987
S4,4,31.41,23988
S4,4,31.41,23989
S4,4,31.41,23990
S4,4,31.41,23991
S4,4,31.41,23992
S4,4,31.41,23993
S4,4,31.39,23994
S4,4,31.39,23995
S4,4,31.39,23996
S4,4,31.39,23997
S4,4,31.43,23998
S4,4,31.43,23999
S4,4,31.43,24000
S4,4,31.43,24001
S4,4,31.41,24002
S4,4,31.41,24003
S4,4,31.41,24004
S4,4,31.41,24005
S4,4,31.41,24006
S4,4,31.41,24007
S4,4,31.41,24008
S4,4,31.41,24009
S4,4,31.41,24010
S4,4,31.41,24011
S4,4,31.41,24012
S4,4,31.41,24013
S4,4,31.41,24014
S4,4,31.41,24015
S4,4,31.41,24016
S4,4,31.41,24017
S4,4,31.41,24018
S4,4,31.41,24019
S4,4,31.41,24020
S4,4,31.41,24021
S4,4,31.41,24022
S4,4,31.41,24023
S4,4,31.41,24024
S4,4,31.41,24025
S4,4,31.43,24026
S4,4,31.43,24027
S4,4,31.43,24028
S4,4,31.43,24029
S4,4,31.43,24030
S4,4,31.43,24031
S4,4,31.43,24032
S4,4,31.43,24033
S4,4,31.41,24034
S4,4,31.41,24035
S4,4,31.41,24036
S4,4,31.41,24037
S4,4,31.41,24038
S4,4,31.41,24039
S4,4,31.41,24040
S4,4,31.41,24041
S4,4,31.39,24042
S4,4,31.39,24043
S4,4,31.39,24044
S4,4,31.39,24045
S4,4,31.41,24046
S4,4,31.41,24047
S4,4,31.41,24048
S4,4,31.41,24049
S4,4,31.39,24050
S4,4,31.39,24051
S4,4,31.39,24052
S4,4,31.39,24053
S4,4,31.39,24054
S4,4,31.39,24055
S4,4,31.39,24056
S4,4,31.39,24057
S4,4,31.39,24058
S4,4,31.39,24059
S4,4,31.39,24060
S4,4,31.39,24061
S4,4,31.41,24062
S4,4,31.41,24063
S4,4,31.41,24064
S4,4,31.41,24065
S4,4,31.41,24066
S4,4,31.41,24067
S4,4,31.41,24068
S4,4,31.41,24069
S4,4,31.43,24070
S4,4,31.43,24071
S4,4,31.43,24072
S4,4,31.43,24073
S4,4,31.39,24074
S4,4,31.39,24075
S4,4,31.39,24076
S4,4,31.39,24077
S4,4,31.41,24078
S4,4,31.41,24079
S4,4,31.41,24080
S4,4,31.41,24081
S4,4,31.37,24082
S4,4,31.37,24083
S4,4,31.37,24084
S4,4,31.37,24085
S4,4,31.37,24086
S4,4,31.37,24087
S4,4,31.37,24088
S4,4,31.37,24089
S4,4,31.41,24090
S4,4,31.41,24091
S4,4,31.41,24092
S4,4,31.41,24093
S4,4,31.41,24094
S4,4,31.41,24095
S4,4,31.41,24096
S4,4,31.41,24097
S4,4,31.39,24098
S4,4,31.39,24099
S4,4,31.39,24100
S4,4,31.39,24101
S4,4,31.41,24102
S4,4,31.41,24103
S4,4,31.41,24104
S4,4,31.41,24105
S4,4,31.41,24106
S4,4,31.41,24107
S4,4,31.41,24108
S4,4,31.41,24109
S4,4,31.41,24110
S4,4,31.41,24111
S4,4,31.41,24112
S4,4,31.41,24113
S4,4,31.39,24114
S4,4,31.39,24115
S4,4,31.39,24116
S4,4,31.39,24117
S4,4,31.39,24118
S4,4,31.39,24119
S4,4,31.39,24120
S4,4,31.39,24121
S4,4,31.41,24122
S4,4,31.41,24123
S4,4,31.41,24124
S4,4,31.41,24125
S4,4,31.41,24126
S4,4,31.41,24127
S4,4,31.41,24128
S4,4,31.41,24129
S4,4,31.39,24130
S4,4,31.39,24131
S4,4,31.39,24132
S4,4,31.39,24133
S4,4,31.39,24134
S4,4,31.39,24135
S4,4,31.39,24136
S4,4,31.39,24137
S4,4,31.39,24138
S4,4,31.39,24139
S4,4,31.39,24140
S4,4,31.39,24141
S4,4,31.43,24142
S4,4,31.43,24143
S4,4,31.43,24144
S4,4,31.43,24145
S4,4,31.41,24146
S4,4,31.41,24147
S4,4,31.41,24148
S4,4,31.41,24149
S4,4,31.39,24150
S4,4,31.39,24151
S4,4,31.39,24152
S4,4,31.39,24153
S4,4,31.37,24154
S4,4,31.37,24155
S4,4,31.37,24156
S4,4,31.37,24157
S4,4,31.39,24158
S4,4,31.39,24159
S4,4,31.39,24160
S4,4,31.39,24161
S4,4,31.39,24162
S4,4,31.39,24163
S4,4,31.39,24164
S4,4,31.39,24165
S4,4,31.39,24166
S4,4,31.39,24167
S4,4,31.39,24168
S4,4,31.39,24169
S4,4,31.41,24170
S4,4,31.41,24171
S4,4,31.41,24172
S4,4,31.41,24173
S4,4,31.39,24174
S4,4,31.39,24175
S4,4,31.39,24176
S4,4,31.39,24177
S4,4,31.41,24178
S4,4,31.41,24179
S4,4,31.41,24180
S4,4,31.41,24181
S4,4,31.39,24182
S4,4,31.39,24183
S4,4,31.39,24184
S4,4,31.39,24185
S4,4,31.39,24186
S4,4,31.39,24187
S4,4,31.39,24188
S4,4,31.39,24189
S4,4,31.41,24190
S4,4,31.41,24191
S4,4,31.41,24192
S4,4,31.41,24193
S4,4,31.39,24194
S4,4,31.39,24195
S4,4,31.39,24196
S4,4,31.39,24197
S4,4,31.41,24198
S4,4,31.41,24199
S4,4,31.41,24200
S4,4,31.41,24201
S4,4,31.41,24202
S4,4,31.41,24203
S4,4,31.41,24204
S4,4,31.41,24205
S4,4,31.39,24206
S4,4,31.39,24207
S4,4,31.39,24208
S4,4,31.39,24209
S4,4,31.39,24210
S4,4,31.39,24211
S4,4,31.39,24212
S4,4,31.39,24213
S4,4,31.41,24214
S4,4,31.41,24215
S4,4,31.41,24216
S4,4,31.41,24217
S4,4,31.41,24218
S4,4,31.41,24219
S4,4,31.41,24220
S4,4,31.41,24221
S4,4,31.39,24222
S4,4,31.39,24223
S4,4,31.39,24224
S4,4,31.39,24225
S4,4,31.39,24226
S4,4,31.39,24227
S4,4,31.39,24228
S4,4,31.39,24229
S4,4,31.39,24230
S4,4,31.39,24231
S4,4,31.39,24232
S4,4,31.39,24233
S4,4,31.39,24234
S4,4,31.39,24235
S4,4,31.39,24236
S4,4,31.39,24237
S4,4,31.39,24238
S4,4,31.39,24239
S4,4,31.39,24240
S4,4,31.39,24241
S4,4,31.39,24242
S4,4,31.39,24243
S4,4,31.39,24244
S4,4,31.39,24245
S4,4,31.39,24246
S4,4,31.39,24247
S4,4,31.39,24248
S4,4,31.39,24249
S4,4,31.37,24250
S4,4,31.37,24251
S4,4,31.37,24252
S4,4,31.37,24253
S4,4,31.39,24254
S4,4,31.39,24255
S4,4,31.39,24256
S4,4,31.39,24257
S4,4,31.39,24258
S4,4,31.39,24259
S4,4,31.39,24260
S4,4,31.39,24261
S4,4,31.37,24262
S4,4,31.37,24263
S4,4,31.37,24264
S4,4,31.37,24265
S4,4,31.37,24266
S4,4,31.37,24267
S4,4,31.37,24268
S4,4,31.37,24269
S4,4,31.37,24270
S4,4,31.37,24271
S4,4,31.37,24272
S4,4,31.37,24273
S4,4,31.35,24274
S4,4,31.35,24275
S4,4,31.35,24276
S4,4,31.35,24277
S4,4,31.37,24278
S4,4,31.37,24279
S4,4,31.37,24280
S4,4,31.37,24281
S4,4,31.39,24282
S4,4,31.39,24283
S4,4,31.39,24284
S4,4,31.39,24285
S4,4,31.37,24286
S4,4,31.37,24287
S4,4,31.37,24288
S4,4,31.37,24289
S4,4,31.39,24290
S4,4,31.39,24291
S4,4,31.39,24292
S5,1,34.34,1117
S5,1,34.34,1118
S5,1,34.34,1119
S5,1,34.34,1120
S5,1,34.34,1121
S5,1,34.34,1122
S5,1,34.34,1123
S5,1,34.34,1124
S5,1,34.34,1125
S5,1,34.34,1126
S5,1,34.37,1127
S5,1,34.37,1128
S5,1,34.37,1129
S5,1,34.37,1130
S5,1,34.34,1131
S5,1,34.34,1132
S5,1,34.34,1133
S5,1,34.34,1134
S5,1,34.34,1135
S5,1,34.34,1136
S5,1,34.34,1137
S5,1,34.34,1138
S5,1,34.34,1139
S5,1,34.34,1140
S5,1,34.34,1141
S5,1,34.34,1142
S5,1,34.34,1143
S5,1,34.34,1144
S5,1,34.34,1145
S5,1,34.34,1146
S5,1,34.33,1147
S5,1,34.33,1148
S5,1,34.33,1149
S5,1,34.33,1150
S5,1,34.33,1151
S5,1,34.33,1152
S5,1,34.33,1153
S5,1,34.33,1154
S5,1,34.29,1155
S5,1,34.29,1156
S5,1,34.29,1157
S5,1,34.29,1158
S5,1,34.29,1159
S5,1,34.29,1160
S5,1,34.29,1161
S5,1,34.29,1162
S5,1,34.27,1163
S5,1,34.27,1164
S5,1,34.27,1165
S5,1,34.27,1166
S5,1,34.27,1167
S5,1,34.27,1168
S5,1,34.27,1169
S5,1,34.27,1170
S5,1,34.25,1171
S5,1,34.25,1172
S5,1,34.25,1173
S5,1,34.25,1174
S5,1,34.23,1175
S5,1,34.23,1176
S5,1,34.23,1177
S5,1,34.23,1178
S5,1,34.18,1179
S5,1,34.18,1180
S5,1,34.18,1181
S5,1,34.18,1182
S5,1,34.18,1183
S5,1,34.18,1184
S5,1,34.18,1185
S5,1,34.18,1186
S5,1,34.21,1187
S5,1,34.21,1188
S5,1,34.21,1189
S5,1,34.21,1190
S5,1,34.16,1191
S5,1,34.16,1192
S5,1,34.16,1193
S5,1,34.16,1194
S5,1,34.11,1195
S5,1,34.11,1196
S5,1,34.11,1197
S5,1,34.11,1198
S5,1,34.13,1199
S5,1,34.13,1200
S5,1,34.13,1201
S5,1,34.13,1202
S5,1,34.11,1203
S5,1,34.11,1204
S5,1,34.11,1205
S5,1,34.11,1206
S5,1,34.11,1207
S5,1,34.11,1208
S5,1,34.11,1209
S5,1,34.11,1210
S5,1,34.11,1211
S5,1,34.11,1212
S5,1,34.11,1213
S5,1,34.11,1214
S5,1,34.05,1215
S5,1,34.05,1216
S5,1,34.05,1217
S5,1,34.05,1218
S5,1,34.03,1219
S5,1,34.03,1220
S5,1,34.03,1221
S5,1,34.03,1222
S5,1,34.03,1223
S5,1,34.03,1224
S5,1,34.03,1225
S5,1,34.03,1226
S5,1,34.0,1227
S5,1,34.0,1228
S5,1,34.0,1229
S5,1,34.0,1230
S5,1,34.03,1231
S5,1,34.03,1232
S5,1,34.03,1233
S5,1,34.03,1234
S5,1,33.99,1235
S5,1,33.99,1236
S5,1,33.99,1237
S5,1,33.99,1238
S5,1,34.0,1239
S5,1,34.0,1240
S5,1,34.0,1241
S5,1,34.0,1242
S5,1,33.99,1243
S5,1,33.99,1244
