subject,label,value,sample
S2,2,0.601211,9486
S2,2,0.59993,9487
S2,2,0.602492,9488
S2,2,0.59993,9489
S2,2,0.598648,9490
S2,2,0.597367,9491
S2,2,0.594804,9492
S2,2,0.596086,9493
S2,2,0.594804,9494
S2,2,0.590961,9495
S2,2,0.590961,9496
S2,2,0.597367,9497
S2,2,0.602492,9498
S2,2,0.59993,9499
S2,2,0.61018,9500
S2,2,0.611462,9501
S2,2,0.622994,9502
S2,2,0.624275,9503
S2,2,0.628119,9504
S2,2,0.637088,9505
S2,2,0.631963,9506
S2,2,0.635807,9507
S2,2,0.628119,9508
S2,2,0.622994,9509
S2,2,0.624275,9510
S2,2,0.61915,9511
S2,2,0.614024,9512
S2,2,0.611462,9513
S2,2,0.607618,9514
S2,2,0.608899,9515
S2,2,0.606336,9516
S2,2,0.606336,9517
S2,2,0.606336,9518
S2,2,0.606336,9519
S2,2,0.605055,9520
S2,2,0.605055,9521
S2,2,0.602492,9522
S2,2,0.59993,9523
S2,2,0.598648,9524
S2,2,0.594804,9525
S2,2,0.593523,9526
S2,2,0.593523,9527
S2,2,0.592242,9528
S2,2,0.592242,9529
S2,2,0.590961,9530
S2,2,0.589679,9531
S2,2,0.594804,9532
S2,2,0.598648,9533
S2,2,0.601211,9534
S2,2,0.602492,9535
S2,2,0.602492,9536
S2,2,0.601211,9537
S2,2,0.598648,9538
S2,2,0.59993,9539
S2,2,0.594804,9540
S2,2,0.593523,9541
S2,2,0.585835,9542
S2,2,0.593523,9543
S2,2,0.597367,9544
S2,2,0.596086,9545
S2,2,0.592242,9546
S2,2,0.593523,9547
S2,2,0.592242,9548
S2,2,0.590961,9549
S2,2,0.589679,9550
S2,2,0.589679,9551
S2,2,0.587116,9552
S2,2,0.587116,9553
S2,2,0.589679,9554
S2,2,0.587116,9555
S2,2,0.585835,9556
S2,2,0.583273,9557
S2,2,0.587116,9558
S2,2,0.590961,9559
S2,2,0.590961,9560
S2,2,0.588398,9561
S2,2,0.587116,9562
S2,2,0.589679,9563
S2,2,0.585835,9564
S2,2,0.584554,9565
S2,2,0.587116,9566
S2,2,0.587116,9567
S2,2,0.584554,9568
S2,2,0.581991,9569
S2,2,0.58071,9570
S2,2,0.579428,9571
S2,2,0.579428,9572
S2,2,0.585835,9573
S2,2,0.597367,9574
S2,2,0.605055,9575
S2,2,0.617868,9576
S2,2,0.630682,9577
S2,2,0.633244,9578
S2,2,0.634526,9579
S2,2,0.633244,9580
S2,2,0.634526,9581
S2,2,0.625556,9582
S2,2,0.61915,9583
S2,2,0.620431,9584
S2,2,0.61915,9585
S2,2,0.614024,9586
S2,2,0.614024,9587
S2,2,0.611462,9588
S2,2,0.611462,9589
S2,2,0.61018,9590
S2,2,0.61018,9591
S2,2,0.61018,9592
S2,2,0.607618,9593
S2,2,0.607618,9594
S2,2,0.606336,9595
S2,2,0.606336,9596
S2,2,0.605055,9597
S2,2,0.603774,9598
S2,2,0.603774,9599
S2,2,0.603774,9600
S2,2,0.602492,9601
S2,2,0.602492,9602
S2,2,0.602492,9603
S2,2,0.59993,9604
S2,2,0.59993,9605
S2,2,0.59993,9606
S2,2,0.602492,9607
S2,2,0.605055,9608
S2,2,0.61018,9609
S2,2,0.612743,9610
S2,2,0.614024,9611
S2,2,0.614024,9612
S2,2,0.61018,9613
S2,2,0.61018,9614
S2,2,0.606336,9615
S2,2,0.607618,9616
S2,2,0.608899,9617
S2,2,0.617868,9618
S2,2,0.625556,9619
S2,2,0.637088,9620
S2,2,0.640932,9621
S2,2,0.644776,9622
S2,2,0.647339,9623
S2,2,0.64862,9624
S2,2,0.647339,9625
S2,2,0.643495,9626
S2,2,0.640932,9627
S2,2,0.637088,9628
S2,2,0.633244,9629
S2,2,0.631963,9630
S2,2,0.628119,9631
S2,2,0.625556,9632
S2,2,0.625556,9633
S2,2,0.625556,9634
S2,2,0.621712,9635
S2,2,0.620431,9636
S2,2,0.61915,9637
S2,2,0.61915,9638
S2,2,0.61915,9639
S2,2,0.61915,9640
S2,2,0.617868,9641
S2,2,0.612743,9642
S2,2,0.612743,9643
S2,2,0.611462,9644
S2,2,0.611462,9645
S2,2,0.611462,9646
S2,2,0.611462,9647
S2,2,0.612743,9648
S2,2,0.616587,9649
S2,2,0.615306,9650
S2,2,0.616587,9651
S2,2,0.614024,9652
S2,2,0.614024,9653
S2,2,0.612743,9654
S2,2,0.612743,9655
S2,2,0.614024,9656
S2,2,0.614024,9657
S2,2,0.615306,9658
S2,2,0.616587,9659
S2,2,0.61915,9660
S2,2,0.616587,9661
S2,2,0.614024,9662
S2,2,0.608899,9663
S2,2,0.61018,9664
S2,2,0.61018,9665
S2,2,0.605055,9666
S2,2,0.605055,9667
S2,2,0.603774,9668
S2,2,0.603774,9669
S2,2,0.603774,9670
S2,2,0.603774,9671
S2,2,0.601211,9672
S2,2,0.602492,9673
S2,2,0.603774,9674
S2,2,0.606336,9675
S2,2,0.603774,9676
S2,2,0.602492,9677
S2,2,0.602492,9678
S2,2,0.59993,9679
S2,2,0.598648,9680
S2,2,0.597367,9681
S2,2,0.597367,9682
S2,2,0.597367,9683
S2,2,0.598648,9684
S2,2,0.598648,9685
S2,2,0.602492,9686
S2,2,0.602492,9687
S2,2,0.602492,9688
S2,2,0.605055,9689
S2,2,0.605055,9690
S2,2,0.603774,9691
S2,2,0.602492,9692
S2,2,0.601211,9693
S2,2,0.598648,9694
S2,2,0.598648,9695
S2,2,0.597367,9696
S2,2,0.597367,9697
S2,2,0.594804,9698
S2,2,0.594804,9699
S2,2,0.592242,9700
S2,2,0.592242,9701
S2,2,0.592242,9702
S2,2,0.590961,9703
S2,2,0.590961,9704
S2,2,0.590961,9705
S2,2,0.589679,9706
S2,2,0.588398,9707
S2,2,0.588398,9708
S2,2,0.587116,9709
S2,2,0.587116,9710
S2,2,0.584554,9711
S2,2,0.585835,9712
S2,2,0.584554,9713
S2,2,0.583273,9714
S2,2,0.585835,9715
S2,2,0.592242,9716
S2,2,0.593523,9717
S2,2,0.593523,9718
S2,2,0.589679,9719
S2,2,0.584554,9720
S2,2,0.584554,9721
S2,2,0.585835,9722
S2,2,0.583273,9723
S2,2,0.584554,9724
S2,2,0.587116,9725
S2,2,0.589679,9726
S2,2,0.593523,9727
S2,2,0.592242,9728
S2,2,0.588398,9729
S2,2,0.593523,9730
S2,2,0.593523,9731
S2,2,0.589679,9732
S2,2,0.588398,9733
S2,2,0.587116,9734
S2,2,0.585835,9735
S2,2,0.584554,9736
S2,2,0.584554,9737
S2,2,0.589679,9738
S2,2,0.596086,9739
S2,2,0.596086,9740
S2,2,0.594804,9741
S2,2,0.596086,9742
S2,2,0.594804,9743
S2,2,0.593523,9744
S2,2,0.592242,9745
S2,2,0.592242,9746
S2,2,0.589679,9747
S2,2,0.592242,9748
S2,2,0.589679,9749
S2,2,0.593523,9750
S2,2,0.592242,9751
S2,2,0.590961,9752
S2,2,0.592242,9753
S2,2,0.594804,9754
S2,2,0.588398,9755
S2,2,0.592242,9756
S2,2,0.588398,9757
S2,2,0.587116,9758
S2,2,0.583273,9759
S2,2,0.581991,9760
S2,2,0.579428,9761
S2,2,0.578147,9762
S2,2,0.575585,9763
S2,2,0.579428,9764
S2,2,0.579428,9765
S2,2,0.581991,9766
S2,2,0.596086,9767
S2,2,0.596086,9768
S2,2,0.594804,9769
S2,2,0.594804,9770
S2,2,0.590961,9771
S2,2,0.597367,9772
S2,2,0.596086,9773
S2,2,0.596086,9774
S2,2,0.598648,9775
S2,2,0.594804,9776
S2,2,0.592242,9777
S2,2,0.588398,9778
S2,2,0.594804,9779
S2,2,0.593523,9780
S2,2,0.594804,9781
S2,2,0.593523,9782
S2,2,0.585835,9783
S2,2,0.573022,9784
S2,2,0.569178,9785
S2,2,0.556365,9786
S2,2,0.564053,9787
S2,2,0.58071,9788
S2,2,0.583273,9789
S2,2,0.581991,9790
S2,2,0.573022,9791
S2,2,0.569178,9792
S2,2,0.575585,9793
S2,2,0.578147,9794
S2,2,0.578147,9795
S2,2,0.576866,9796
S2,2,0.574303,9797
S2,2,0.576866,9798
S2,2,0.565334,9799
S2,2,0.567897,9800
S2,2,0.576866,9801
S2,2,0.574303,9802
S2,2,0.560209,9803
S2,2,0.560209,9804
S2,2,0.56149,9805
S2,2,0.548677,9806
S2,2,0.558927,9807
S2,2,0.551239,9808
S2,2,0.556365,9809
S2,2,0.575585,9810
S2,2,0.564053,9811
S2,2,0.56149,9812
S2,2,0.555083,9813
S2,2,0.575585,9814
S2,2,0.564053,9815
S2,2,0.560209,9816
S2,2,0.558927,9817
S2,2,0.558927,9818
S2,2,0.546114,9819
S2,2,0.571741,9820
S2,2,0.571741,9821
S2,2,0.567897,9822
S2,2,0.555083,9823
S2,2,0.570459,9824
S2,2,0.567897,9825
S2,2,0.570459,9826
S2,2,0.567897,9827
S2,2,0.566615,9828
S2,2,0.567897,9829
S2,2,0.570459,9830
S2,2,0.567897,9831
S2,2,0.566615,9832
S2,2,0.566615,9833
S2,2,0.566615,9834
S2,2,0.564053,9835
S2,2,0.562771,9836
S2,2,0.564053,9837
S2,2,0.565334,9838
S2,2,0.562771,9839
S2,2,0.562771,9840
S2,2,0.564053,9841
S2,2,0.564053,9842
S2,2,0.564053,9843
S2,2,0.565334,9844
S2,2,0.565334,9845
S2,2,0.562771,9846
S2,2,0.56149,9847
S2,2,0.56149,9848
S2,2,0.558927,9849
S2,2,0.558927,9850
S2,2,0.557646,9851
S2,2,0.556365,9852
S2,2,0.556365,9853
S2,2,0.553802,9854
S2,2,0.555083,9855
S2,2,0.552521,9856
S2,2,0.552521,9857
S2,2,0.552521,9858
S2,2,0.558927,9859
S2,2,0.570459,9860
S2,2,0.589679,9861
S2,2,0.620431,9862
S2,2,0.647339,9863
S2,2,0.665278,9864
S2,2,0.674247,9865
S2,2,0.683216,9866
S2,2,0.683216,9867
S2,2,0.680654,9868
S2,2,0.674247,9869
S2,2,0.665278,9870
S2,2,0.658871,9871
S2,2,0.653746,9872
S2,2,0.64862,9873
S2,2,0.644776,9874
S2,2,0.640932,9875
S2,2,0.63837,9876
S2,2,0.637088,9877
S2,2,0.639651,9878
S2,2,0.647339,9879
S2,2,0.643495,9880
S2,2,0.651183,9881
S2,2,0.656308,9882
S2,2,0.658871,9883
S2,2,0.671684,9884
S2,2,0.671684,9885
S2,2,0.67681,9886
S2,2,0.665278,9887
S2,2,0.683216,9888
S2,2,0.689623,9889
S2,2,0.707562,9890
S2,2,0.717812,9891
S2,2,0.722938,9892
S2,2,0.713968,9893
S2,2,0.699874,9894
S2,2,0.681935,9895
S2,2,0.684498,9896
S2,2,0.666559,9897
S2,2,0.663996,9898
S2,2,0.669122,9899
S2,2,0.675528,9900
S2,2,0.678091,9901
S2,2,0.678091,9902
S2,2,0.67681,9903
S2,2,0.688342,9904
S2,2,0.675528,9905
S2,2,0.66784,9906
S2,2,0.661434,9907
S2,2,0.662715,9908
S2,2,0.655027,9909
S2,2,0.630682,9910
S2,2,0.637088,9911
S2,2,0.652464,9912
S2,2,0.647339,9913
S2,2,0.642214,9914
S2,2,0.672966,9915
S2,2,0.688342,9916
S2,2,0.690904,9917
S2,2,0.689623,9918
S2,2,0.68706,9919
S2,2,0.68706,9920
S2,2,0.68706,9921
S2,2,0.68706,9922
S2,2,0.684498,9923
S2,2,0.678091,9924
S2,2,0.670403,9925
S2,2,0.669122,9926
S2,2,0.669122,9927
S2,2,0.669122,9928
S2,2,0.658871,9929
S2,2,0.66784,9930
S2,2,0.66784,9931
S2,2,0.671684,9932
S2,2,0.672966,9933
S2,2,0.680654,9934
S2,2,0.684498,9935
S2,2,0.690904,9936
S2,2,0.699874,9937
S2,2,0.702436,9938
S2,2,0.69603,9939
S2,2,0.690904,9940
S2,2,0.690904,9941
S2,2,0.680654,9942
S2,2,0.674247,9943
S2,2,0.658871,9944
S2,2,0.666559,9945
S2,2,0.66784,9946
S2,2,0.663996,9947
S2,2,0.663996,9948
S2,2,0.666559,9949
S2,2,0.666559,9950
S2,2,0.662715,9951
S2,2,0.666559,9952
S2,2,0.665278,9953
S2,2,0.658871,9954
S2,2,0.660152,9955
S2,2,0.663996,9956
S2,2,0.662715,9957
S2,2,0.660152,9958
S2,2,0.656308,9959
S2,2,0.643495,9960
S2,2,0.658871,9961
S2,2,0.661434,9962
S2,2,0.660152,9963
S2,2,0.658871,9964
S2,2,0.660152,9965
S2,2,0.661434,9966
S2,2,0.661434,9967
S2,2,0.661434,9968
S2,2,0.660152,9969
S2,2,0.658871,9970
S2,2,0.658871,9971
S2,2,0.649902,9972
S2,2,0.64862,9973
S2,2,0.652464,9974
S2,2,0.651183,9975
S2,2,0.652464,9976
S2,2,0.651183,9977
S2,2,0.646058,9978
S2,2,0.647339,9979
S2,2,0.644776,9980
S2,2,0.646058,9981
S2,2,0.649902,9982
S2,2,0.655027,9983
S2,2,0.662715,9984
S2,2,0.680654,9985
S2,2,0.685779,9986
S2,2,0.694748,9987
S2,2,0.693467,9988
S2,2,0.703718,9989
S2,2,0.702436,9990
S2,2,0.698592,9991
S2,2,0.697311,9992
S2,2,0.693467,9993
S2,2,0.693467,9994
S2,2,0.690904,9995
S2,2,0.692186,9996
S2,2,0.690904,9997
S2,2,0.689623,9998
S2,2,0.680654,9999
S2,2,0.678091,10000
S2,2,0.674247,10001
S2,2,0.674247,10002
S2,2,0.672966,10003
S2,2,0.674247,10004
S2,2,0.678091,10005
S2,2,0.680654,10006
S2,2,0.681935,10007
S2,2,0.694748,10008
S2,2,0.69603,10009
S2,2,0.712687,10010
S2,2,0.708843,10011
S2,2,0.711406,10012
S2,2,0.708843,10013
S2,2,0.710124,10014
S2,2,0.70628,10015
S2,2,0.704999,10016
S2,2,0.702436,10017
S2,2,0.701155,10018
S2,2,0.704999,10019
S2,2,0.713968,10020
S2,2,0.716531,10021
S2,2,0.721656,10022
S2,2,0.724219,10023
S2,2,0.726782,10024
S2,2,0.724219,10025
S2,2,0.724219,10026
S2,2,0.720375,10027
S2,2,0.697311,10028
S2,2,0.716531,10029
S2,2,0.719094,10030
S2,2,0.722938,10031
S2,2,0.726782,10032
S2,2,0.726782,10033
S2,2,0.708843,10034
S2,2,0.719094,10035
S2,2,0.720375,10036
S2,2,0.719094,10037
S2,2,0.711406,10038
S2,2,0.7255,10039
S2,2,0.724219,10040
S2,2,0.729344,10041
S2,2,0.733188,10042
S2,2,0.740876,10043
S2,2,0.748564,10044
S2,2,0.751127,10045
S2,2,0.754971,10046
S2,2,0.754971,10047
S2,2,0.748564,10048
S2,2,0.757534,10049
S2,2,0.747283,10050
S2,2,0.742158,10051
S2,2,0.737032,10052
S2,2,0.733188,10053
S2,2,0.729344,10054
S2,2,0.7255,10055
S2,2,0.738314,10056
S2,2,0.728063,10057
S2,2,0.724219,10058
S2,2,0.720375,10059
S2,2,0.716531,10060
S2,2,0.711406,10061
S2,2,0.730626,10062
S2,2,0.738314,10063
S2,2,0.73447,10064
S2,2,0.729344,10065
S2,2,0.728063,10066
S2,2,0.726782,10067
S2,2,0.7255,10068
S2,2,0.7255,10069
S2,2,0.729344,10070
S2,2,0.726782,10071
S2,2,0.726782,10072
S2,2,0.722938,10073
S2,2,0.698592,10074
S2,2,0.71525,10075
S2,2,0.731907,10076
S2,2,0.735751,10077
S2,2,0.735751,10078
S2,2,0.733188,10079
S2,2,0.738314,10080
S2,2,0.733188,10081
S2,2,0.733188,10082
S2,2,0.738314,10083
S2,2,0.737032,10084
S2,2,0.731907,10085
S2,2,0.730626,10086
S2,2,0.729344,10087
S2,2,0.729344,10088
S2,2,0.729344,10089
S2,2,0.730626,10090
S2,2,0.728063,10091
S2,2,0.726782,10092
S2,2,0.722938,10093
S2,2,0.724219,10094
S2,2,0.722938,10095
S2,2,0.720375,10096
S2,2,0.717812,10097
S2,2,0.716531,10098
S2,2,0.717812,10099
S2,2,0.724219,10100
S2,2,0.722938,10101
S2,2,0.720375,10102
S2,2,0.720375,10103
S2,2,0.716531,10104
S2,2,0.716531,10105
S2,2,0.724219,10106
S2,2,0.7255,10107
S2,2,0.722938,10108
S2,2,0.726782,10109
S2,2,0.724219,10110
S2,2,0.721656,10111
S2,2,0.717812,10112
S2,2,0.717812,10113
S2,2,0.71525,10114
S2,2,0.720375,10115
S2,2,0.71525,10116
S2,2,0.716531,10117
S2,2,0.719094,10118
S2,2,0.720375,10119
S2,2,0.7255,10120
S2,2,0.730626,10121
S2,2,0.733188,10122
S2,2,0.730626,10123
S2,2,0.731907,10124
S2,2,0.737032,10125
S2,2,0.746002,10126
S2,2,0.758815,10127
S2,2,0.776753,10128
S2,2,0.792129,10129
S2,2,0.803661,10130
S2,2,0.817756,10131
S2,2,0.831851,10132
S2,2,0.799817,10133
S2,2,0.803661,10134
S2,2,0.811349,10135
S2,2,0.797255,10136
S2,2,0.795973,10137
S2,2,0.787004,10138
S2,2,0.788285,10139
S2,2,0.785723,10140
S2,2,0.787004,10141
S2,2,0.788285,10142
S2,2,0.788285,10143
S2,2,0.794692,10144
S2,2,0.787004,10145
S2,2,0.778035,10146
S2,2,0.769065,10147
S2,2,0.766503,10148
S2,2,0.76394,10149
S2,2,0.762659,10150
S2,2,0.758815,10151
S2,2,0.754971,10152
S2,2,0.751127,10153
S2,2,0.747283,10154
S2,2,0.74472,10155
S2,2,0.742158,10156
S2,2,0.742158,10157
S2,2,0.74472,10158
S2,2,0.749846,10159
S2,2,0.75369,10160
S2,2,0.758815,10161
S2,2,0.761378,10162
S2,2,0.761378,10163
S2,2,0.761378,10164
S2,2,0.758815,10165
S2,2,0.754971,10166
S2,2,0.752408,10167
S2,2,0.751127,10168
S2,2,0.749846,10169
S2,2,0.747283,10170
S2,2,0.746002,10171
S2,2,0.74472,10172
S2,2,0.742158,10173
S2,2,0.740876,10174
S2,2,0.739595,10175
S2,2,0.738314,10176
S2,2,0.738314,10177
S2,2,0.737032,10178
S2,2,0.73447,10179
S2,2,0.735751,10180
S2,2,0.738314,10181
S2,2,0.743439,10182
S2,2,0.751127,10183
S2,2,0.757534,10184
S2,2,0.761378,10185
S2,2,0.76394,10186
S2,2,0.762659,10187
S2,2,0.761378,10188
S2,2,0.757534,10189
S2,2,0.756252,10190
S2,2,0.752408,10191
S2,2,0.749846,10192
S2,2,0.747283,10193
S2,2,0.746002,10194
S2,2,0.743439,10195
S2,2,0.740876,10196
S2,2,0.739595,10197
S2,2,0.738314,10198
S2,2,0.735751,10199
S2,2,0.73447,10200
S2,2,0.721656,10201
S2,2,0.743439,10202
S2,2,0.737032,10203
S2,2,0.731907,10204
S2,2,0.730626,10205
S2,2,0.738314,10206
S2,2,0.73447,10207
S2,2,0.73447,10208
S2,2,0.730626,10209
S2,2,0.733188,10210
S2,2,0.739595,10211
S2,2,0.758815,10212
S2,2,0.790848,10213
S2,2,0.831851,10214
S2,2,0.866447,10215
S2,2,0.890792,10216
S2,2,0.906168,10217
S2,2,0.921544,10218
S2,2,0.929232,10219
S2,2,0.930513,10220
S2,2,0.921544,10221
S2,2,0.912575,10222
S2,2,0.897199,10223
S2,2,0.885667,10224
S2,2,0.877979,10225
S2,2,0.869009,10226
S2,2,0.861321,10227
S2,2,0.852352,10228
S2,2,0.844664,10229
S2,2,0.833132,10230
S2,2,0.828007,10231
S2,2,0.824163,10232
S2,2,0.822881,10233
S2,2,0.822881,10234
S2,2,0.824163,10235
S2,2,0.824163,10236
S2,2,0.822881,10237
S2,2,0.824163,10238
S2,2,0.825444,10239
S2,2,0.833132,10240
S2,2,0.836976,10241
S2,2,0.844664,10242
S2,2,0.853633,10243
S2,2,0.865165,10244
S2,2,0.876697,10245
S2,2,0.884385,10246
S2,2,0.884385,10247
S2,2,0.881823,10248
S2,2,0.874135,10249
S2,2,0.870291,10250
S2,2,0.861321,10251
S2,2,0.851071,10252
S2,2,0.845945,10253
S2,2,0.848508,10254
S2,2,0.852352,10255
S2,2,0.854915,10256
S2,2,0.853633,10257
S2,2,0.854915,10258
S2,2,0.851071,10259
S2,2,0.847227,10260
S2,2,0.842101,10261
S2,2,0.834413,10262
S2,2,0.842101,10263
S2,2,0.852352,10264
S2,2,0.862603,10265
S2,2,0.870291,10266
S2,2,0.87926,10267
S2,2,0.889511,10268
S2,2,0.903605,10269
S2,2,0.904887,10270
S2,2,0.899761,10271
S2,2,0.902324,10272
S2,2,0.899761,10273
S2,2,0.897199,10274
S2,2,0.885667,10275
S2,2,0.875416,10276
S2,2,0.869009,10277
S2,2,0.866447,10278
S2,2,0.867728,10279
S2,2,0.877979,10280
S2,2,0.894636,10281
S2,2,0.925388,10282
S2,2,0.951015,10283
S2,2,0.983048,10284
S2,2,0.993298,10285
S2,2,0.995861,10286
S2,2,0.988173,10287
S2,2,0.97536,10288
S2,2,0.965109,10289
S2,2,0.951015,10290
S2,2,0.938201,10291
S2,2,0.933076,10292
S2,2,0.931795,10293
S2,2,0.931795,10294
S2,2,0.929232,10295
S2,2,0.927951,10296
S2,2,0.929232,10297
S2,2,0.927951,10298
S2,2,0.925388,10299
S2,2,0.922825,10300
S2,2,0.921544,10301
S2,2,0.916419,10302
S2,2,0.915137,10303
S2,2,0.913856,10304
S2,2,0.913856,10305
S2,2,0.907449,10306
S2,2,0.902324,10307
S2,2,0.897199,10308
S2,2,0.897199,10309
S2,2,0.901043,10310
S2,2,0.908731,10311
S2,2,0.911293,10312
S2,2,0.913856,10313
S2,2,0.918981,10314
S2,2,0.925388,10315
S2,2,0.927951,10316
S2,2,0.926669,10317
S2,2,0.922825,10318
S2,2,0.920263,10319
S2,2,0.916419,10320
S2,2,0.920263,10321
S2,2,0.9177,10322
S2,2,0.913856,10323
S2,2,0.912575,10324
S2,2,0.915137,10325
S2,2,0.911293,10326
S2,2,0.911293,10327
S2,2,0.9177,10328
S2,2,0.925388,10329
S2,2,0.931795,10330
S2,2,0.942045,10331
S2,2,0.948452,10332
S2,2,0.959984,10333
S2,2,0.95614,10334
S2,2,0.948452,10335
S2,2,0.944608,10336
S2,2,0.943327,10337
S2,2,0.953577,10338
S2,2,0.962546,10339
S2,2,0.970235,10340
S2,2,0.97536,10341
S2,2,0.980485,10342
S2,2,0.983048,10343
S2,2,0.983048,10344
S2,2,0.974078,10345
S2,2,0.971516,10346
S2,2,0.967672,10347
S2,2,0.965109,10348
S2,2,0.959984,10349
S2,2,0.959984,10350
S2,2,0.96639,10351
S2,2,0.976641,10352
S2,2,0.99458,10353
S2,2,1.00483,10354
S2,2,1.0138,10355
S2,2,1.017644,10356
S2,2,0.952365,10357
S2,2,0.953646,10358
S2,2,0.954928,10359
S2,2,0.951084,10360
S2,2,0.94724,10361
S2,2,0.954928,10362
S2,2,0.951084,10363
S2,2,0.952365,10364
S2,2,0.951084,10365
S2,2,0.953646,10366
S2,2,0.953646,10367
S2,2,0.958772,10368
S2,2,0.958772,10369
S2,2,0.95749,10370
S2,2,0.953646,10371
S2,2,0.953646,10372
S2,2,0.95749,10373
S2,2,0.958772,10374
S2,2,0.962616,10375
S2,2,0.967741,10376
S2,2,0.970304,10377
S2,2,0.965178,10378
S2,2,0.963897,10379
S2,2,0.969022,10380
S2,2,0.963897,10381
S2,2,0.969022,10382
S2,2,0.994649,10383
S2,2,1.025401,10384
S2,2,1.030526,10385
S2,2,1.051027,10386
S2,2,1.058715,10387
S2,2,1.047183,10388
S2,2,1.036933,10389
S2,2,1.027964,10390
S2,2,1.018994,10391
S2,2,1.01515,10392
S2,2,1.021557,10393
S2,2,1.010025,10394
S2,2,0.992086,10395
S2,2,0.980554,10396
S2,2,1.001055,10397
S2,2,0.980554,10398
S2,2,0.958772,10399
S2,2,0.953646,10400
S2,2,0.943396,10401
S2,2,0.943396,10402
S2,2,0.949802,10403
S2,2,0.948521,10404
S2,2,0.942114,10405
S2,2,0.936989,10406
S2,2,0.933145,10407
S2,2,0.931864,10408
S2,2,0.930582,10409
S2,2,0.92802,10410
S2,2,0.926738,10411
S2,2,0.929301,10412
S2,2,0.929301,10413
S2,2,0.931864,10414
S2,2,0.929301,10415
S2,2,0.926738,10416
S2,2,0.930582,10417
S2,2,0.933145,10418
S2,2,0.930582,10419
S2,2,0.92802,10420
S2,2,0.926738,10421
S2,2,0.920332,10422
S2,2,0.91905,10423
S2,2,0.915206,10424
S2,2,0.913925,10425
S2,2,0.910081,10426
S2,2,0.911362,10427
S2,2,0.910081,10428
S2,2,0.9088,10429
S2,2,0.907518,10430
S2,2,0.906237,10431
S2,2,0.9088,10432
S2,2,0.910081,10433
S2,2,0.912644,10434
S2,2,0.912644,10435
S2,2,0.907518,10436
S2,2,0.904956,10437
S2,2,0.903674,10438
S2,2,0.904956,10439
S2,2,0.906237,10440
S2,2,0.904956,10441
S2,2,0.903674,10442
S2,2,0.898549,10443
S2,2,0.9088,10444
S2,2,0.907518,10445
S2,2,0.901112,10446
S2,2,0.89983,10447
S2,2,0.897268,10448
S2,2,0.903674,10449
S2,2,0.906237,10450
S2,2,0.904956,10451
S2,2,0.907518,10452
S2,2,0.907518,10453
S2,2,0.907518,10454
S2,2,0.903674,10455
S2,2,0.902393,10456
S2,2,0.903674,10457
S2,2,0.903674,10458
S2,2,0.902393,10459
S2,2,0.89983,10460
S2,2,0.898549,10461
S2,2,0.907518,10462
S2,2,0.91905,10463
S2,2,0.93827,10464
S2,2,0.948521,10465
S2,2,0.960053,10466
S2,2,0.96646,10467
S2,2,0.975429,10468
S2,2,0.984398,10469
S2,2,1.001055,10470
S2,2,1.010025,10471
S2,2,1.018994,10472
S2,2,1.022838,10473
S2,2,1.022838,10474
S2,2,1.017713,10475
S2,2,1.013869,10476
S2,2,1.010025,10477
S2,2,1.001055,10478
S2,2,0.988242,10479
S2,2,0.977992,10480
S2,2,0.97671,10481
S2,2,0.969022,10482
S2,2,0.96646,10483
S2,2,0.965178,10484
S2,2,0.963897,10485
S2,2,0.963897,10486
S2,2,0.969022,10487
S2,2,0.97671,10488
S2,2,0.981836,10489
S2,2,0.989524,10490
S2,2,0.994649,10491
S2,2,0.998493,10492
S2,2,1.012588,10493
S2,2,1.01515,10494
S2,2,1.018994,10495
S2,2,1.011306,10496
S2,2,1.001055,10497
S2,2,0.997212,10498
S2,2,1.007462,10499
S2,2,0.999774,10500
S2,2,1.017713,10501
S2,2,1.040777,10502
S2,2,1.083061,10503
S2,2,1.103562,10504
S2,2,1.129189,10505
S2,2,1.14969,10506
S2,2,1.159941,10507
S2,2,1.153534,10508
S2,2,1.142002,10509
S2,2,1.133033,10510
S2,2,1.133033,10511
S2,2,1.150971,10512
S2,2,1.14969,10513
S2,2,1.142002,10514
S2,2,1.135595,10515
S2,2,1.13047,10516
S2,2,1.112531,10517
S2,2,1.094593,10518
S2,2,1.074091,10519
S2,2,1.066403,10520
S2,2,1.063841,10521
S2,2,1.058715,10522
S2,2,1.059997,10523
S2,2,1.057434,10524
S2,2,1.05359,10525
S2,2,1.052309,10526
S2,2,1.051027,10527
S2,2,1.044621,10528
S2,2,1.035651,10529
S2,2,1.030526,10530
S2,2,1.035651,10531
S2,2,1.038214,10532
S2,2,1.022838,10533
S2,2,1.012588,10534
S2,2,1.013869,10535
S2,2,1.011306,10536
S2,2,1.010025,10537
S2,2,1.007462,10538
S2,2,1.010025,10539
S2,2,1.003618,10540
S2,2,1.002337,10541
S2,2,0.998493,10542
S2,2,0.993368,10543
S2,2,0.99593,10544
S2,2,0.999774,10545
S2,2,0.999774,10546
S2,2,0.989524,10547
S2,2,0.994649,10548
S2,2,0.993368,10549
S2,2,0.989524,10550
S2,2,0.98568,10551
S2,2,0.979273,10552
S2,2,0.986961,10553
S2,2,0.994649,10554
S2,2,1.007462,10555
S2,2,1.025401,10556
S2,2,1.042058,10557
S2,2,1.054871,10558
S2,2,1.058715,10559
S2,2,1.056153,10560
S2,2,1.059997,10561
